대학교,개설연도,과목명,개설학과,교양영역,학점,수강인원,강의설명
성균관대학교,2012,인간과생명의본질,,자연의이해,3.0,,
성균관대학교,2012,수학의이해,,자연의이해,3.0,,
성균관대학교,2012,현대물리학의이해,,자연의이해,3.0,,
성균관대학교,2012,식물과인간의미래,,자연의이해,3.0,,
성균관대학교,2012,인간과식물환경,,자연의이해,3.0,,
성균관대학교,2012,생활속의물리,,자연의이해,3.0,,
성균관대학교,2012,과학사이야기,,자연의이해,3.0,,
성균관대학교,2012,통계적사고,,자연의이해,3.0,,
성균관대학교,2012,인간우주그리고문명,,자연의이해,3.0,,
성균관대학교,2012,과학기술과철학(1학기),,창의교양,3.0,,
성균관대학교,2012,문화예술과인간의몸(1학기),,창의교양,3.0,,
성균관대학교,2012,역사이슈와문제해결법(2학기),,창의교양,3.0,,
성균관대학교,2012,이미지와상상(2학기),,창의교양,3.0,,
성균관대학교,2012,마이다큐멘터리(1학기),,창의교양,2.0,,
성균관대학교,2012,진리란무엇인가?(2학기),,창의교양,3.0,,
성균관대학교,2012,주얼리와디자인의이해(1학기),,창의교양,3.0,,
성균관대학교,2012,게임과심리학(1학기),,창의교양,2.0,,
성균관대학교,2012,문학속의사회(2학기),,창의교양,3.0,,
성균관대학교,2012,동서교류사(2학기),,창의교양,3.0,,
성균관대학교,2012,협동창작스튜디오(계절),,창의교양,2.0,,
성균관대학교,2012,다매체시대의영화와문학,,창의교양,3.0,,
성균관대학교,2012,수도로보는동아시아문명(1학기),,창의교양,3.0,,
성균관대학교,2012,서울문화깊이알고알리기(2학기),,창의교양,3.0,,
성균관대학교,2012,국제개발협력과NGO(2학기),,창의교양,3.0,,
성균관대학교,2013,글쓰기,,글쓰기I,3.0,,
성균관대학교,2013,발표와토론,,글쓰기I,2.0,,
성균관대학교,2013,대학영어(R),,영어,2.0,,
성균관대학교,2013,대학영어(S),,영어,2.0,,
성균관대학교,2013,대학영어(W),,영어,2.0,,
성균관대학교,2013,영어읽기및문법 ,,영어,2.0,,
성균관대학교,2013,영어말하기Ⅰ(1학기),,영어,2.0,,
성균관대학교,2013,영어말하기Ⅱ(2학기),,영어,2.0,,
성균관대학교,2013,영어읽기및쓰기 ,,영어,2.0,,
성균관대학교,2013,영어듣기(1학기),,영어,2.0,,
성균관대학교,2013,통합영어(2학기),,영어,2.0,,
성균관대학교,2013,고급영어듣기 (1학기),,영어,2.0,,
성균관대학교,2013,고급통합영어 (2학기),,영어,2.0,,
성균관대학교,2013,기초미적분학,,수학,3.0,,
성균관대학교,2013,미적분학Ⅰ(1학기),,수학,4.0,,
성균관대학교,2013,미적분학Ⅱ(2학기),,수학,4.0,,
성균관대학교,2013,미적분학(1학기),,수학,3.0,,
성균관대학교,2013,대학수학I(1학기),,수학,4.0,,
성균관대학교,2013,대학수학II(2학기),,수학,4.0,,
성균관대학교,2013,한자와언어생활,,실용한자,2.0,,
성균관대학교,2013,물리학및실험Ⅰ(1학기),,학문기초,3.0,,
성균관대학교,2013,물리학및실험Ⅱ(2학기),,학문기초,3.0,,
성균관대학교,2013,일반물리학및실습,,학문기초,3.0,,
성균관대학교,2013,화학및실험Ⅰ(1학기),,학문기초,3.0,,
성균관대학교,2013,화학및실험Ⅱ(2학기),,학문기초,3.0,,
성균관대학교,2013,일반화학및실험,,학문기초,3.0,,
성균관대학교,2013,생물학및실험Ⅰ(1학기),,학문기초,3.0,,
성균관대학교,2013,생물학및실험Ⅱ(2학기),,학문기초,3.0,,
성균관대학교,2013,일반생물학및실험,,학문기초,3.0,,
성균관대학교,2013,경제수학(1학기),,학문기초,3.0,,
성균관대학교,2013,기초선형대수학(2학기),,학문기초,3.0,,
성균관대학교,2013,인문학고전강독(1학기),,학문기초,3.0,,
성균관대학교,2013,공학적글쓰기와의사소통,,공학소양,2.0,,
성균관대학교,2013,공학도의창업과경영,,공학소양,2.0,,
성균관대학교,2013,과학기술과지식재산,,공학소양,2.0,,
성균관대학교,2013,공학기술과사회,,공학소양,2.0,,
성균관대학교,2013,공학기술의윤리,,공학소양,2.0,,
성균관대학교,2013,공학소양세미나,,공학소양,2.0,,
성균관대학교,2013,공학연구인턴십,,공학소양,0.0,,
성균관대학교,2013,영화를활용한생각의기술,,공학소양,2.0,,
성균관대학교,2013,현대공학기술과산업디자인,,공학소양,2.0,,
성균관대학교,2013,청년창업과인턴십(계절),,공학소양,24.0,,
성균관대학교,2013,현대문화와글쓰기,,글쓰기II,3.0,,
성균관대학교,2013,상상력과창의적글쓰기,,글쓰기II,3.0,,
성균관대학교,2013,논리적글쓰기,,글쓰기II,3.0,,
성균관대학교,2013,한문,,문학과예술I,3.0,,
성균관대학교,2013,문학의이해,,문학과예술I,3.0,,
성균관대학교,2013,미술의이해,,문학과예술I,3.0,,
성균관대학교,2013,음악을통한세상보기,,문학과예술I,3.0,,
성균관대학교,2013,현대인의행복과문학치료,,문학과예술I,3.0,,
성균관대학교,2013,현대조각과환경,,문학과예술I,3.0,,
성균관대학교,2013,중국인과중국문화,,문학과예술I,3.0,,
성균관대학교,2013,한국인의삶과문학,,문학과예술I,3.0,,
성균관대학교,2013,영화의이해 ,,문학과예술I,3.0,,
성균관대학교,2013,동양미술의이해(1학기),,문학과예술I,3.0,,
성균관대학교,2013,서양미술의이해(2학기),,문학과예술I,3.0,,
성균관대학교,2013,디자인트렌드따라잡기,,문학과예술I,3.0,,
성균관대학교,2013,디자인산책,,문학과예술I,3.0,,
성균관대학교,2013,전통음악이야기,,문학과예술I,3.0,,
성균관대학교,2013,연극의이해,,문학과예술I,3.0,,
성균관대학교,2013,건축의이해(2학기),,문학과예술I,3.0,,
성균관대학교,2013,철학의이해,,역사와철학I,3.0,,
성균관대학교,2013,논리와사고,,역사와철학I,3.0,,
성균관대학교,2013,한국문화의사적이해,,역사와철학I,3.0,,
성균관대학교,2013,동양문화의사적이해,,역사와철학I,3.0,,
성균관대학교,2013,서양문화의사적이해,,역사와철학I,3.0,,
성균관대학교,2013,서울의역사와문화,,역사와철학I,3.0,,
성균관대학교,2013,미학의이해(2학기),,역사와철학I,3.0,,
성균관대학교,2013,동양철학의이해(1학기),,역사와철학I,3.0,,
성균관대학교,2013,국제정치의이해,,사회와이념I,3.0,,
성균관대학교,2013,경제의이해,,사회와이념I,3.0,,
성균관대학교,2013,사회학에의초대,,사회와이념I,3.0,,
성균관대학교,2013,교육학의이해,,사회와이념I,3.0,,
성균관대학교,2013,심리학의이해,,사회와이념I,3.0,,
성균관대학교,2013,여성학의이해,,사회와이념I,3.0,,
성균관대학교,2013,정치의이론과실제(2학기),,사회와이념I,3.0,,
성균관대학교,2013,현대사회복지의이해,,사회와이념I,3.0,,
성균관대학교,2013,독일어,,외국어Ⅰ,3.0,,
성균관대학교,2013,불어,,외국어Ⅰ,3.0,,
성균관대학교,2013,중국어초급,,외국어Ⅰ,3.0,,
성균관대학교,2013,중국어중급,,외국어Ⅰ,3.0,,
성균관대학교,2013,중국어고급,,외국어 I,3.0,,
성균관대학교,2013,일본어초급,,외국어Ⅰ,3.0,,
성균관대학교,2013,일본어중급,,외국어Ⅰ,3.0,,
성균관대학교,2013,일본어고급,,외국어Ⅰ,3.0,,
성균관대학교,2013,초급한국어,,외국어Ⅰ,3.0,,
성균관대학교,2013,중급한국어Ⅰ(1학기),,외국어Ⅰ,3.0,,
성균관대학교,2013,중급한국어Ⅱ(2학기),,외국어Ⅰ,3.0,,
성균관대학교,2013,고급한국어Ⅰ(1학기),,외국어Ⅰ,3.0,,
성균관대학교,2013,고급한국어Ⅱ(2학기),,외국어Ⅰ,3.0,,
성균관대학교,2013,실용한국어초급,,외국어Ⅰ,2.0,,
성균관대학교,2013,실용한국어중급Ⅰ(1학기),,외국어Ⅰ,2.0,,
성균관대학교,2013,실용한국어중급Ⅱ(2학기),,외국어Ⅰ,2.0,,
성균관대학교,2013,실용한국어고급Ⅰ(1학기),,외국어Ⅰ,2.0,,
성균관대학교,2013,실용한국어고급Ⅱ(2학기),,외국어Ⅰ,2.0,,
성균관대학교,2013,스페인어,,외국어Ⅰ,3.0,,
성균관대학교,2013,러시아어,,외국어Ⅰ,3.0,,
성균관대학교,2013,중국어회화,,외국어Ⅰ,3.0,,
성균관대학교,2013,영화로배우는중국어,,외국어 I,3.0,,
성균관대학교,2013,아카데믹영어,,외국어Ⅱ,3.0,,
성균관대학교,2013,영어와대중문화,,외국어Ⅱ,3.0,,
성균관대학교,2013,영어디베이트,,외국어Ⅱ,3.0,,
성균관대학교,2013,멀티미디어와영어,,외국어Ⅱ,3.0,,
성균관대학교,2013,미디어영어와세계,,외국어Ⅱ,3.0,,
성균관대학교,2013,영문분석과활용,,외국어Ⅱ,3.0,,
성균관대학교,2013,영어면접과발표,,외국어Ⅱ,3.0,,
성균관대학교,2013,영어발음원리와교정,,외국어Ⅱ,3.0,,
성균관대학교,2013,영어명문읽기,,외국어Ⅱ,3.0,,
성균관대학교,2013,영어말하기와토론,,외국어Ⅱ,3.0,,
성균관대학교,2013,컴퓨터응용,,컴퓨터,2.0,,
성균관대학교,2013,웹디자인,,컴퓨터,2.0,,
성균관대학교,2013,디지털영상편집,,컴퓨터,2.0,,
성균관대학교,2013,리눅스기초,,컴퓨터,2.0,,
성균관대학교,2013,웹서버프로그램입문,,컴퓨터,2.0,,
성균관대학교,2013,비주얼베이직입문,,컴퓨터,2.0,,
성균관대학교,2013,IT트렌드의이해,,컴퓨터,2.0,,
성균관대학교,2013,면접이론및실습(계절),,비즈니스와사회진출,6.0,,
성균관대학교,2013,사회봉사Ⅰ,,비즈니스와사회진출,2.0,,
성균관대학교,2013,사회봉사Ⅱ,,비즈니스와사회진출,2.0,,
성균관대학교,2013,경영학원리,,비즈니스와사회진출,3.0,,
성균관대학교,2013,직장생활과경력개발,,비즈니스와사회진출,3.0,,
성균관대학교,2013,인간관계의이해,,비즈니스와사회진출,3.0,,
성균관대학교,2013,기업인턴십,,비즈니스와사회진출,2.0,,
성균관대학교,2013,회계의이해,,비즈니스와사회진출,3.0,,
성균관대학교,2013,현대사회와세무,,비즈니스와사회진출,3.0,,
성균관대학교,2013,사회생활과법,,비즈니스와사회진출,3.0,,
성균관대학교,2013,커리어설계와조직역량개발,,비즈니스와사회진출,3.0,,
성균관대학교,2013,과학기술과특허,,비즈니스와사회진출,2.0,,
성균관대학교,2013,사회봉사기획과운영,,비즈니스와사회진출,1.0,,
성균관대학교,2013,글로벌리더십연구(계절),,비즈니스와사회진출,0.0,,
성균관대학교,2013,미디어비즈니스접근하기,,비즈니스와사회진출,3.0,,
성균관대학교,2013,노동법의이해,,비즈니스와사회진출,3.0,,
성균관대학교,2013,현지영어실습(계절),,현지학습,2.0,,
성균관대학교,2013,현지중국어실습(계절),,현지학습,2.0,,
성균관대학교,2013,현지일본어실습(계절),,현지학습,2.0,,
성균관대학교,2013,선진도시탐방(계절),,현지학습,2.0,,
성균관대학교,2013,해외봉사활동및현지체험(계절),,현지학습,1.0,,
성균관대학교,2013,글로벌인턴십Ⅰ,,현지학습,0.0,,
성균관대학교,2013,글로벌인턴십Ⅱ,,현지학습,0.0,,
성균관대학교,2013,글로벌인턴십Ⅲ,,현지학습,0.0,,
성균관대학교,2013,해외도시인턴십(계절),,현지학습,0.0,,
성균관대학교,2013,현대사회와건강생활 ,,건강과자기계발,2.0,,
성균관대학교,2013,운동과웰니스(1학기),,건강과자기계발,2.0,,
성균관대학교,2013,현대사회와스포츠산업,,건강과자기계발,2.0,,
